epoch,trainingLoss,testLoss,epochs,lr,training_r2,testing_r2,training_rmse,testing_rmse,W0,W1,W2,W3,W4,W5,W6,W7,W8
998,106.95780475369564,117.94100902955739,2000,0.1,0.5776578448938601,0.6200409814623618,10.34204064745907,10.860064872253636,14.513700689291724,38.16202333048424,21.571570165356423,7.71043681202748,-17.21572580354967,19.38682299695384,0.26683581151209834,-2.3922301987472747,34.38460092159107
999,106.95260548486377,117.92992635845272,2000,0.1,0.577678375143228,0.6200766854203859,10.341789278691756,10.85955461142181,14.512439964658377,38.166595406925026,21.57763832528532,7.714423353839464,-17.2241360710255,19.380686999222654,0.26762199986365465,-2.3903484037849574,34.393070964728246
1000,106.94741877128003,117.91887152570892,2000,0.1,0.5776988558159373,0.6201122996942843,10.341538510844508,10.859045608418308,14.51118039186268,38.17116330770105,21.5836993325488,7.718407053864163,-17.23253433189162,19.37454832090174,0.26840609880808336,-2.3884648026442656,34.40152267785607
1001,106.94224456705228,117.90784443785252,2000,0.1,0.5777192870932016,0.6201478245851914,10.341288341742159,10.858537859115863,14.50992196780228,38.17572704598062,21.589753203492055,7.722387916554667,-17.240920611252122,19.36840698783662,0.2691881111487396,-2.3865794092134958,34.40995610386597
1002,106.93708282650863,117.89684500179688,2000,0.1,0.5777396691553647,0.6201832603929952,10.341038769219882,10.858031359403824,14.508664689381554,38.180286634857744,21.595799954406477,7.726365946345725,-17.249294934140863,19.362263025763014,0.2699680397069251,-2.3846922373156394,34.41837128554922
1003,106.93193350419594,117.8858731248405,2000,0.1,0.577760002181906,0.6202186074163433,10.340789791123111,10.857526105188073,14.50740855351161,38.18484208735256,21.60183960152985,7.73034114765383,-17.257657325521713,19.35611646030731,0.2707458873216705,-2.382803300708667,34.42676826559716
1004,106.92679655487896,117.87492871466492,2000,0.1,0.5777802863514456,0.6202538659526489,10.340541405307507,10.857022092390938,14.50615355711027,38.18939341641177,21.60787216104655,7.734313524877313,-17.266007810288784,19.349967316987048,0.2715216568495178,-2.3809126130858083,34.43514708660143
1005,106.92167193353895,117.86401167933319,2000,0.1,0.5778005218417479,0.6202890362980962,10.340293609638893,10.856519316951138,14.504899697102065,38.1939406349091,21.61389764908774,7.738283082396435,-17.27434641326666,19.343815621211384,0.2722953511643062,-2.379020188075835,34.4435077910542
1006,106.91655959537243,117.85312192728763,2000,0.1,0.5778207088297275,0.6203241187476479,10.340046401993195,10.856017774823677,14.50364697041823,38.19848375564571,21.619916081731557,7.7422498245734666,-17.282673159210628,19.337661398281554,0.27306697315695844,-2.377126039243338,34.45185042134836
1007,106.91145949579011,117.84225936734843,2000,0.1,0.5778408474914531,0.6203591135950488,10.33979978025639,10.855517461979803,14.502395373996688,38.20302279135063,21.625927475003312,7.74621375575279,-17.290988072806925,19.33150467339135,0.27383652573526873,-2.3752301800890065,34.46017501977776
1008,106.90637159041567,117.83142390871153,2000,0.1,0.5778609380021528,0.6203940211328337,10.339553742324457,10.855018374406905,14.501144904782052,38.20755775468117,21.631931844875684,7.750174880260978,-17.299291178672945,19.32534547162758,0.27460401182369304,-2.373332624049906,34.468481628537425
1009,106.90129583508455,117.82061546094708,2000,0.1,0.5778809805362182,0.6204288416523314,10.339308286103309,10.854520508108457,14.499895559725609,38.21208865822338,21.637929207268904,7.754133202406886,-17.30758250135749,19.31918381797051,0.27536943436314026,-2.3714333844997526,34.47677028972378
1010,106.8962321858429,117.80983393399741,2000,0.1,0.5779009752672091,0.620463575443672,10.33906340950876,10.854023859103933,14.498647335785313,38.21661551449244,21.643919578050955,7.75808872648174,-17.315862065340987,19.31301973729436,0.2761327963107655,-2.3695324747491893,34.48504104533486
1011,106.8911805989462,117.79907923817537,2000,0.1,0.5779209223678583,0.6204982227957918,10.338819110466446,10.853528423428731,14.49740022992578,38.221138335933084,21.649902973037758,7.762041456759222,-17.324129895035714,19.306853254367724,0.2768941006397646,-2.3676299080460588,34.49329393727053
1012,106.88614103085837,117.78835128416256,2000,0.1,0.5779408220100763,0.6205327839964392,10.338575386911796,10.853034197134116,14.496154239118278,38.225657134920034,21.655879407993364,7.765991397495559,-17.332386014786035,19.30068439385405,0.2776533503391704,-2.3657256975756766,34.5015290073327
1013,106.88111343825044,117.77764998300752,2000,0.1,0.5779606743649552,0.6205672593321804,10.338332236789958,10.852541176287124,14.494909360340715,38.23017192375839,21.66184889863014,7.769938552929608,-17.340630448868623,19.294513180312077,0.2784105484136503,-2.3638198564611024,34.50974629722555
1014,106.87609777799952,117.76697524612406,2000,0.1,0.5779804796027733,0.6206016490884048,10.338089658055763,10.852049356970511,14.493665590577638,38.23468271468407,21.667811460608963,7.773882927282944,-17.34886322149268,19.288339638196298,0.27916569788330614,-2.3619123977634096,34.51794584855574
1015,106.87109400718752,117.75632698528949,2000,0.1,0.5780002378930006,0.6206359535493309,10.33784764867366,10.851558735282664,14.492422926820216,38.23918951986418,21.673767109539405,7.777824524759946,-17.35708435680018,19.2821637918574,0.27991880178347417,-2.3600033344819558,34.52612770283263
1016,106.8661020831003,117.74570511264268,2000,0.1,0.5780199494043015,0.6206701729980122,10.337606206617677,10.851069307337534,14.491181366066241,38.24369235139748,21.67971586097992,7.7817633495478775,-17.36529387886606,19.275985665542713,0.2806698631645284,-2.35809267955465,34.53429190146851
1017,106.86112196322621,117.7351095406828,2000,0.1,0.578039614304541,0.6207043077163417,10.33736532987135,10.850581069264576,14.48994090532011,38.24819122131471,21.685657730438027,7.785699405816979,-17.37349181169847,19.269805283396646,0.28141888509168356,-2.35618044585822,34.54243848577876
1018,106.85615360525527,117.7245401822671,2000,0.1,0.5780592327607874,0.6207383579850586,10.337125016427695,10.850094017208658,14.488701541592821,38.25268614157907,21.69159273337051,7.789632697720548,-17.38167817923899,19.263622669461146,0.28216587064480153,-2.354266646208478,34.550567496982154
1019,106.85119696707791,117.71399695060954,2000,0.1,0.5780788049393183,0.620772324083753,10.336885264289137,10.84960814733,14.487463271901968,38.25717712408657,21.697520885183582,7.7935632293950245,-17.389853005362838,19.257437847676123,0.28291082291819747,-2.3523512933605852,34.558678976200994
1020,106.84625200678389,117.70347975927896,2000,0.1,0.5780983310056236,0.6208062062908719,10.33664607146747,10.849123455804111,14.486226093271725,38.26166418066643,21.70344220123309,7.797491004960073,-17.398016313879104,19.251250841879894,0.28365374502044843,-2.3504344000093167,34.566772964461364
1021,106.84131868266128,117.69298852219745,2000,0.1,0.5781178111244105,0.6208400048837238,10.336407435983805,10.848639938821707,14.484990002732847,38.26614732308151,21.709356696824692,7.801416028518671,-17.406168128530965,19.245061675809616,0.2843946400742036,-2.3485159787893224,34.57484950269334
1022,106.83639695319529,117.68252315363861,2000,0.1,0.5781372454596074,0.6208737201384853,10.336169355868511,10.848157592588642,14.483754997322649,38.27062656302868,21.71526438721403,7.8053383041571855,-17.414308472995895,19.238870373101726,0.2851335112159951,-2.3465960422753893,34.58290863173119
1023,106.83148677706725,117.67208356822586,2000,0.1,0.5781566341743687,0.6209073523302056,10.335931829161185,10.847676413325845,14.482521074085007,38.275101912139185,21.721165287606933,7.809257835945463,-17.4224373708859,19.232676957292362,0.28587036159605106,-2.3446746029827024,34.59095039231362
1024,106.82658811315355,117.661669680931,2000,0.1,0.5781759774310784,0.6209409017328118,10.335694853910574,10.84719639726925,14.481288230070348,38.27957338197908,21.727059413159576,7.813174627936903,-17.43055484574771,19.2264814518178,0.2866051943781099,-2.3427516733671037,34.59897482508394
1025,106.82170092052449,117.6512814070722,2000,0.1,0.5781952753913546,0.6209743686191151,10.335458428174558,10.84671754066972,14.480056462335638,38.28404098404958,21.732946778978683,7.81708868416855,-17.438660921063025,19.220283880014886,0.28733801273923615,-2.3408272658253497,34.606981970590304
1026,106.81682515844335,117.64091866231273,2000,0.1,0.5782145282160539,0.6210077532608149,10.33522255002007,10.846239839792993,14.478825767944373,38.288504729787476,21.73882740012169,7.821000008661168,-17.4467556202487,19.214084265121446,0.2880688198696372,-2.3389013926953703,34.614971869285924
1027,106.8119607863652,117.63058136265906,2000,0.1,0.578233736065275,0.6210410559285049,10.334987217523068,10.845763290919596,14.47759614396658,38.29296463056548,21.744701291596936,7.824908605419323,-17.454838966656983,19.20788263027673,0.2887976189724826,-2.3369740662565226,34.62294456152927
1028,106.80710776393599,117.62026942445924,2000,0.1,0.5782528990983631,0.6210742768916785,10.33475242876848,10.845287890344785,14.47636758747879,38.29742069769262,21.750568468363845,7.828814478431466,-17.46291098357571,19.20167899852181,0.2895244132637228,-2.3350452987298485,34.630900087584294
1029,106.80226605099139,117.60998276440156,2000,0.1,0.5782720174739144,0.6211074164187328,10.334518181850154,10.84481363437849,14.47514009556405,38.30187294241465,21.756428945333095,7.832717631670013,-17.47097169422853,19.19547339280003,0.29024920597191195,-2.3331151022783265,34.63883848762062
1030,106.79743560755585,117.59972129951267,2000,0.1,0.5782910913497796,0.621140474776975,10.33428447487081,10.844340519345225,14.473913665311896,38.306321375914344,21.762282737366803,7.836618069091423,-17.479021121775112,19.189265835957393,0.29097200033802945,-2.3311834890071266,34.64675980171377
1031,106.79261639384157,117.589484947156,2000,0.1,0.5783101208830679,0.6211734522326271,10.334051305942001,10.84386854158404,14.472688293818356,38.310766009311955,21.768129859278694,7.840515794636279,-17.487059289311354,19.183056350742994,0.2916927996153048,-2.329250470963861,34.65466406984538
1032,106.78780837024736,117.57927362503032,2000,0.1,0.5783291062301519,0.6212063490508312,10.33381867318405,10.843397697448449,14.47146397818594,38.315206853665536,21.773970325834295,7.84441081222937,-17.495086219869595,19.176844959809433,0.292411607069043,-2.3273160601388345,34.662551331903394
1033,106.78301149735782,117.56908725116807,2000,0.1,0.57834804754667,0.6212391654956539,10.333586574726018,10.842927983306357,14.470240715523621,38.31964391997132,21.779804151751094,7.848303125779765,-17.503101936418826,19.170631685713218,0.2931284259764511,-2.325380268465297,34.67042162768227
1034,106.77822573594214,117.55892574393373,2000,0.1,0.5783669449875326,0.6212719018300925,10.33335500870565,10.842459395540004,14.469018502946842,38.324077219164074,21.785631351698722,7.852192739180896,-17.511106461864895,19.164416550915185,0.2938432596264668,-2.323443107819689,34.67827499688322
1035,106.77345104695324,117.54878902202242,2000,0.1,0.5783857987069239,0.621304558316079,10.333123973269325,10.8419919305459,14.467797337577492,38.32850676211749,21.791451940299133,7.856079656310633,-17.519099819050716,19.158199577780902,0.294556111319588,-2.32150459002189,34.68611147911436
1036,106.76868739152671,117.53867700445818,2000,0.1,0.578404608858307,0.6213371352144859,10.332893466572019,10.84152558473475,14.466577216543909,38.33293255964453,21.797265932126773,7.859963881031366,-17.527082030756475,19.151980788581074,0.2952669843677036,-2.319564726835468,34.69393111389098
1037,106.76393473097983,117.52858961059248,2000,0.1,0.5784233755944277,0.6213696327851302,10.332663486777252,10.8410603545314,14.465358136980864,38.33735462249778,21.803073341708753,7.863845417190078,-17.53505311969984,19.145760205491943,0.29597588209392567,-2.317623529967922,34.70173394063573
1038,106.75919302681059,117.5185267601027,2000,0.1,0.578442099067318,0.6214020512867799,10.332434032057044,10.840596236374765,14.464140096029555,38.3417729613698,21.808874183525024,7.867724268618425,-17.543013108536154,19.1395378505957,0.2966828078324233,-2.3156810110709287,34.70951999867879
1039,106.75446224069668,117.5084883729906,2000,0.1,0.5784607794283005,0.6214343909771574,10.332205100591871,10.84013322671777,14.462923090837592,38.34618758689351,21.81466847200855,7.8716004391328145,-17.550962019858662,19.133313745880887,0.29738776492825697,-2.3137371817405845,34.71728932725814
1040,106.74974233449464,117.49847436958075,2000,0.1,0.5784794168279916,0.621466652112945,10.33197669057062,10.839671322027286,14.461707118559,38.350598509642516,21.82045622154548,7.875473932534477,-17.55889987619869,19.12708791324278,0.2980907567372157,-2.311792053517649,34.72504196551972
1041,106.7450332702387,117.48848467051913,2000,0.1,0.5784980114163059,0.6214988349497901,10.33174880019054,10.839210518784066,14.4604921763542,38.35500574013148,21.826237446475325,7.879344752609545,-17.56682670002586,19.12086037448379,0.2987917866256532,-2.3098456378877876,34.732777952517644
1042,106.74033501013996,117.47851919677143,2000,0.1,0.5785165633424595,0.6215309397423097,10.331521427657204,10.83875081348268,14.45927826139,38.35940928881645,21.83201216109111,7.88321290312913,-17.574742513748294,19.11463115131388,0.29949085797032776,-2.3078979462818103,34.74049732721442
1043,106.73564751658544,117.46857786962174,2000,0.1,0.5785350727549743,0.621562966744095,10.331294571184458,10.838292202631452,14.458065370839597,38.363809166095216,21.83778037963957,7.887078387849397,-17.58264733971281,19.108400265350927,0.3001879741582416,-2.3059489900759127,34.748200128481145
1044,106.73097075213701,117.4586606106709,2000,0.1,0.5785535398016813,0.621594916207717,10.331068228994377,10.837834682752405,14.45685350188255,38.36820538230766,21.8435421163213,7.890941210511638,-17.590541200205127,19.10216773812113,0.3008831385864825,-2.3039987805919147,34.755886395097704
1045,106.7263046795306,117.44876734183521,2000,0.1,0.5785719646297246,0.6216267883847306,10.33084239931723,10.837378250381187,14.455642651704787,38.37259794773608,21.849297385290928,7.894801374842349,-17.598424117450055,19.095933591059396,0.30157635466206645,-2.3020473290974963,34.76355616575299
1046,106.72164926167515,117.4388979853448,2000,0.1,0.5785903473855647,0.6216585835256789,10.33061708039143,10.836922902067025,14.454432817498589,38.37698687260557,21.85504620065729,7.898658884553304,-17.60629611361171,19.089697845509736,0.30226762580178085,-2.3000946468064374,34.77120947904508
1047,106.71700446165175,117.4290524637421,2000,0.1,0.5786086882149828,0.6216903018800999,10.330392270463486,10.836468634372643,14.453223996462578,38.3813721670843,21.860788576483593,7.902513743341626,-17.614157210793696,19.08346052272563,0.30295695543203016,-2.2981407448788502,34.778846373481485
1048,106.71237024271261,117.4192306998807,2000,0.1,0.5786269872630841,0.6217219436965282,10.330167967787968,10.836015443874224,14.452016185801714,38.38575384128391,21.86652452678758,7.906365954889867,-17.622007431039314,19.077221643870434,0.30364434698868215,-2.296185634421416,34.7864668874793
1049,106.7077465682803,117.40943261692345,2000,0.1,0.5786452446743011,0.6217535092225027,10.329944170627464,10.835563327161328,14.450809382727284,38.39013190525981,21.8722540655417,7.910215522866075,-17.629846796331755,19.070981230017743,0.3043298039169152,-2.294229326487619,34.794071059365436
1050,106.70313340194666,117.39965813834147,2000,0.1,0.5786634605923979,0.6217849987045692,10.329720877252525,10.835112280836848,14.449603584456892,38.394506369011516,21.877977206673275,7.91406245092387,-17.63767532859429,19.064739302151786,0.30501332967106703,-2.2922718320779762,34.80165892737682
1051,106.69853070747206,117.38990718791229,2000,0.1,0.5786816351604733,0.6218164123882858,10.329498085941642,10.834662301516937,14.448398788214446,38.398877242483,21.883693964064662,7.917906742702518,-17.64549304969048,19.058495881167797,0.30569492771448464,-2.290313162140274,34.809230529660596
1052,106.69393844878432,117.38017968971876,2000,0.1,0.5786997685209649,0.6218477505182276,10.329275794981191,10.83421338583096,14.447194991230157,38.40324453556301,21.889404351553413,7.921748401826998,-17.653299981424347,19.05225098787239,0.30637460151937557,-2.2883533275697943,34.81678590427432
1053,106.689356589978,117.37047556814748,2000,0.1,0.5787178608156516,0.621879013337991,10.329054002665394,10.833765530421427,14.445992190740524,38.40760825808538,21.895108382932452,7.925587431908084,-17.661096145540593,19.046004642983945,0.30705235456666,-2.2863923392095473,34.82432508918616
1054,106.6847850953133,117.36079474788731,2000,0.1,0.5787359121856587,0.6219102010901982,10.328832707296275,10.833318731943933,14.444790383988325,38.41196841982938,21.900806071950228,7.929423836542403,-17.66888156372478,19.03975686713297,0.3077281903458245,-2.2844302078505,34.83184812227511
1055,106.68022392921537,117.35113715392818,2000,0.1,0.5787539227714597,0.6219413140165022,10.328611907183626,10.832872987067105,14.44358956822261,38.41632503052001,21.906497432310882,7.933257619312519,-17.676656257603522,19.03350768086247,0.30840211235477644,-2.282466944231802,34.83935504133118
1056,106.6756730562733,117.34150271155944,2000,0.1,0.5787718927128809,0.6219723523575906,10.328391600644958,10.832428292472535,14.44238974069869,38.42067809982835,21.912182477674406,7.937088783786996,-17.684420248744676,19.027257104628337,0.3090741240997003,-2.2805025590410155,34.8468458840556
1057,106.67113244123921,117.3318913463687,2000,0.1,0.578789822149105,0.6220033163531908,10.32817178600546,10.831984644854733,14.441190898678128,38.42502763737188,21.91786122165681,7.940917333520473,-17.692173558657537,19.021005158799696,0.3097442290949141,-2.278537062914339,34.854320688060994
1058,106.66660204902756,117.32230298424024,2000,0.1,0.5788077112186736,0.6220342062420743,10.32795246159797,10.831542040921054,14.43999303942873,38.42937365271477,21.923533677830278,7.944743272053731,-17.69991620879303,19.014751863659278,0.3104124308627278,-2.276570466436834,34.861779490871626
1059,106.66208184471411,117.31273755135376,2000,0.1,0.5788255600594914,0.6220650222620603,10.327733625762919,10.831100477391656,14.438796160224538,38.43371615536822,21.929199859723333,7.948566602913767,-17.70764822054389,19.008497239403795,0.3110787329333029,-2.2746027801426476,34.869222329923566
1060,106.65757179353507,117.30319497418306,2000,0.1,0.5788433688088293,0.6220957646500214,10.327515276848303,10.830659950999435,14.437600258345814,38.438055154790746,21.934859780820997,7.95238732961386,-17.715369615244864,19.00224130614429,0.31174313884451244,-2.272634014515237,34.876649242564895
1061,106.6530718608864,117.2936751794945,2000,0.1,0.5788611376033277,0.622126433641887,10.327297413209633,10.830220458489961,14.436405331079037,38.44239066038853,21.94051345456494,7.956205455653639,-17.72308041417288,18.995984083906496,0.31240565214180277,-2.2706641799875915,34.8840602660559
1062,106.64858201232273,117.28417809434575,2000,0.1,0.5788788665790003,0.6221570294726482,10.327080033209906,10.829781996621435,14.435211375716893,38.44672268151571,21.946160894353653,7.96002098451916,-17.73078063854725,18.98972559263122,0.31306627637805634,-2.268693286942453,34.89145543756928
1063,106.64410221355669,117.27470364608445,2000,0.1,0.5788965558712371,0.6221875523763624,10.326863135219556,10.829344562164621,14.434018389558263,38.45105122747468,21.951802113542602,7.9638339196829655,-17.73847030952986,18.98346585217467,0.31372501511345535,-2.2667213457125377,34.89883479419033
1064,106.63963243045794,117.26525176234686,2000,0.1,0.5789142056148078,0.6222180025861563,10.326646717616418,10.828908151902798,14.432826369908215,38.4553763075164,21.957437125444375,7.967644264604159,-17.746149448225335,18.977204882308833,0.31438187191534656,-2.2647483665807546,34.90619837291715
1065,106.63517262905249,117.25582237105652,2000,0.1,0.5789318159438648,0.622248380334232,10.326430778785692,10.828472762631696,14.431635314077994,38.459697930840726,21.96306594332886,7.97145202272847,-17.753818075681245,18.970942702721818,0.3150368503581077,-2.2627743597804244,34.913546210660854
1066,106.63072277552169,117.2464154004229,2000,0.1,0.5789493869919471,0.6222786858518697,10.326215317119903,10.828038391159449,14.430445219385012,38.464016106596674,21.96868858042338,7.975257197488322,-17.761476212888276,18.964679333018214,0.3156899540230141,-2.2607993354954976,34.920878344245715
1067,106.62628283620154,117.23703077894011,2000,0.1,0.578966918891983,0.6223089193694332,10.326000331018857,10.82760503430653,14.429256083152842,38.46833084388275,21.974305049912857,7.9790597923029,-17.76912388078042,18.95841479271945,0.3163411864981071,-2.258823303860771,34.928194810409416
1068,106.62185277758176,117.22766843538552,2000,0.1,0.5789844117762941,0.6223390811163734,10.32578581888961,10.827172688905701,14.428067902711204,38.47264215174723,21.979915364939977,7.98285981057822,-17.77676110023516,18.95214910126412,0.3169905513780634,-2.2568462749621023,34.935495645803215
1069,106.61743256630511,117.21832829881858,2000,0.1,0.5790018657765974,0.6223691713212324,10.325571779146427,10.826741351801962,14.426880675395958,38.47695003918847,21.98551953860533,7.986657255707192,-17.784387892073646,18.945882278008355,0.3176380522640651,-2.2548682588366273,34.942780886992146
1070,106.61302216916633,117.20901029857943,2000,0.1,0.5790192810240098,0.6223991902116484,10.325358210210739,10.826311019852488,14.425694398549094,38.48125451515521,21.991117583967576,7.99045213106969,-17.79200427706088,18.939614342226168,0.31828369276367147,-2.2528892654729726,34.95005057045522
1071,106.60862155311173,117.19971436428756,2000,0.1,0.5790366576490497,0.6224291380143592,10.325145110511123,10.825881689926579,14.424509069518725,38.48555558854683,21.996709514043587,7.994244440032612,-17.799610275905895,18.933345313109783,0.31892747649069114,-2.2509093048114686,34.957304732585605
1072,106.60423068523794,117.19044042584073,2000,0.1,0.579053995781642,0.6224590149552063,10.324932478483234,10.825453358905609,14.423324685659072,38.489853268213686,22.002295341808612,7.998034185949956,-17.807205909261942,18.927075209769992,0.3195694070650554,-2.248928386744362,34.96454340969083
1073,106.59984953279141,117.18118841341337,2000,0.1,0.5790712955511199,0.6224888212591402,10.324720312569799,10.825026023682963,14.42214124433046,38.49414756295738,22.007875080196417,8.001821372162876,-17.81479119772666,18.920804051236495,0.3202094881126935,-2.2469465211160276,34.971766637992985
1074,106.5954780631675,117.17195825745557,2000,0.1,0.579088557086229,0.6225185571502228,10.32450861122056,10.82459968116399,14.420958742899304,38.49843848153105,22.013448742099452,8.005606001999753,-17.822366161842258,18.914531856458233,0.3208477232654072,-2.244963717723178,34.978974453628894
1075,106.59111624390977,117.16274988869172,2000,0.1,0.5791057805151292,0.6225482228516326,10.324297372892248,10.824174328265954,14.419777178738101,38.502726032639664,22.019016340368992,8.009388078776256,-17.829930822095697,18.90825864430374,0.3214841161607479,-2.2429799863150746,34.98616689265032
1076,106.58676404270908,117.1535632381193,2000,0.1,0.5791229659653989,0.6225778185856683,10.324086596048538,10.823749961917972,14.418596549225427,38.50701022494029,22.024577887815283,8.013167605795408,-17.83748519891887,18.901984433561463,0.32211867044189424,-2.2409953365937345,34.99334399102415
1077,106.5824214274029,117.14439823700752,2000,0.1,0.5791401135640378,0.6226073445737532,10.323876279160018,10.823326579060964,14.417416851745914,38.511291067042386,22.03013339720771,8.01694458634765,-17.845029312688766,18.895709242940118,0.3227513897575308,-2.2390097782141396,35.0005057846326
1078,106.57808836597445,117.1352548168961,2000,0.1,0.5791572234374698,0.6226368010364391,10.32366642070415,10.8229041766476,14.416238083690251,38.515568567508105,22.03568288127493,8.02071902371091,-17.852563183727657,18.889433091069,0.32338227776172757,-2.2370233207844428,35.007652309273396
1079,106.57376482655211,117.12613290959416,2000,0.1,0.5791742957115458,0.6226661881934098,10.323457019165243,10.822482751642257,14.415060242455173,38.51984273485254,22.041226352705028,8.024490921150658,-17.86008683230327,18.883155996498346,0.32401133811382044,-2.2350359738661743,35.01478360065995
1080,106.5694507774084,117.11703244717889,2000,0.1,0.5791913305115473,0.6226955062634857,10.323248073034398,10.822062301020951,14.413883325443448,38.52411357754402,22.046763824145668,8.028260281919973,-17.867600278628966,18.87687797769963,0.32463857447829314,-2.233047746974447,35.02189969442159
1081,106.56514618695938,117.10795336199412,2000,0.1,0.5792083279621895,0.6227247554646278,10.32303958080949,10.821642821771292,14.41270733006387,38.5283811040044,22.052295308204236,8.03202710925961,-17.87510354286391,18.87059905306592,0.32526399052465943,-2.2310586495781624,35.02900062610371
1082,106.56085102376389,117.0988955866496,2000,0.1,0.5792252881876232,0.6227539360139411,10.32283154099513,10.821224310892442,14.411532253731249,38.53264532260931,22.057820817447993,8.035791406398056,-17.882596645113246,18.864319240912202,0.3258875899273469,-2.22906869110021,35.036086431167966
1083,106.55656525652272,117.08985905401931,2000,0.1,0.579242211311439,0.6227830481276786,10.32262395210262,10.820806765395051,14.410358093866398,38.53690624168844,22.063340364404212,8.039553176551598,-17.890079605428266,18.858038559475695,0.32650937636558164,-2.227077880917675,35.0431571449925
1084,106.55228885407793,117.08084369724044,2000,0.1,0.5792590974566698,0.6228120920212459,10.32241681264993,10.820390182301212,14.40918484789613,38.54116386952582,22.06885396156034,8.043312422924382,-17.89755244380659,18.85175702691618,0.32712935352327366,-2.225086228362035,35.05021280287209
1085,106.5480217854121,117.07184944971218,2000,0.1,0.5792759467457933,0.6228410679092041,10.322210121161655,10.819974558644404,14.408012513253244,38.545418214360076,22.07436162136413,8.047069148708475,-17.90501518019233,18.84547466131633,0.3277475250889032,-2.2230937427193664,35.05725344001835
1086,106.5437640196475,117.06287624509454,2000,0.1,0.5792927593007359,0.6228699760052745,10.322003876168983,10.819559891469456,14.406841087376513,38.54966928438472,22.079863356223793,8.05082335708393,-17.912467834476267,18.839191480682036,0.32836389475540817,-2.2211004332305397,35.064279091559925
1087,106.53951552604545,117.05392401730708,2000,0.1,0.5793095352428748,0.6228988165223417,10.32179807620966,10.819146177832476,14.40567056771068,38.5539170877484,22.085359178508142,8.054575051218839,-17.91991042649602,18.832907502942707,0.32897846622007265,-2.219106309091422,35.07128979254267
1088,106.5352762740056,117.0449927005279,2000,0.1,0.5793262746930408,0.622927589672458,10.321592719827963,10.818733414800825,14.404500951706448,38.55816163255517,22.090849100546738,8.058324234269406,-17.927342976036215,18.826622745951607,0.32959124318441624,-2.217111379453073,35.07828557792985
1089,106.53104623306514,117.03608222919223,2000,0.1,0.579342977771522,0.6229562956668466,10.321387805574652,10.818321599453043,14.403332236820463,38.56240292686475,22.096333134630026,8.062070909379997,-17.934765502828654,18.820337227486164,0.330202229354084,-2.215115653421945,35.08526648260229
1090,106.52682537289807,117.02719253799135,2000,0.1,0.579359644598066,0.6229849347159068,10.32118333200695,10.817910728878815,14.402164420515314,38.5666409786928,22.10181129300949,8.065815079683206,-17.94217802655248,18.814050965248295,0.330811428438738,-2.2131191400600776,35.09223254135863
1091,106.52261366331452,117.01832356187155,2000,0.1,0.5793762752918831,0.6230135070292153,10.320979297688496,10.81750080017892,14.400997500259516,38.57087579601118,22.10728358789779,8.069556748299913,-17.949580566834353,18.807763976864717,0.33141884415194883,-2.211121848385295,35.09918378891543
1092,106.51841107426002,117.00947523603287,2000,0.1,0.5793928699716485,0.6230420128155318,10.320775701189326,10.81709181046518,14.399831473527504,38.57510738674819,22.112750031468902,8.073295918339346,-17.95697314324861,18.80147627988725,0.3320244802110892,-2.2091237873714,35.106120259907435
1093,106.51421757581484,117.0006474959278,2000,0.1,0.5794094287555058,0.623070452282803,10.32057254108583,10.816683756860408,14.398666337799623,38.579335758788865,22.11821063585826,8.077032592899135,-17.964355775317436,18.79518789179314,0.3326283403372274,-2.20712496594837,35.11304198888769
1094,106.5100331381932,116.9918402772604,2000,0.1,0.5794259517610696,0.6230988256381648,10.320369815960724,10.816276636498365,14.397502090562117,38.583560919975184,22.123665413162907,8.08076677506538,-17.97172848251103,18.788898829985374,0.3332304282550223,-2.205125393002549,35.11994901032777
1095,106.50585773174261,116.98305351598493,2000,0.1,0.5794424391054279,0.6231271330879469,10.320167524403013,10.815870446523707,14.39633872930712,38.587782878106374,22.129114375441617,8.0844984679127,-17.97909128424776,18.782609111792972,0.33383074769261906,-2.2031250773768396,35.12684135861796
1096,106.5016913269431,116.97428714830497,2000,0.1,0.5794588909051457,0.623155374837676,10.319965665007956,10.815465184091943,14.395176251532645,38.59200164093913,22.134557534715054,8.088227674504303,-17.98644419989435,18.776318754471312,0.3344293023815454,-2.2011240278708972,35.13371906806741
1097,106.49753389440673,116.96554111067195,2000,0.1,0.5794753072762667,0.6231835510920805,10.319764236377047,10.815060846369379,14.394014654742577,38.59621721618788,22.139994902965903,8.091954397892033,-17.993787248766022,18.770027775202422,0.33502609605660927,-2.199122253241319,35.140582172904345
1098,106.49338540487662,116.95681533978428,2000,0.1,0.5794916883343169,0.6232116620550927,10.319563237117965,10.814657430533076,14.392853936446663,38.60042961152504,22.145426492139006,8.095678641116436,-18.00112045012667,18.763736191095298,0.3356211324557972,-2.1971197622018357,35.147430707276264
1099,106.48924582922652,116.94810977258628,2000,0.1,0.5795080341943064,0.6232397079298533,10.319362665844558,10.814254933770808,14.3916940941605,38.60463883458124,22.150852314141506,8.099400407206812,-18.008443823189022,18.757444019186195,0.33621441532017343,-2.195116563423499,35.15426470525008
